Area_sqft,Bedrooms,Bathrooms,Floors,Age,Garage,Balcony,Furnished,Garden,SwimmingPool,DistanceToCity,NearbySchools,NearbyHospitals,CrimeRate,PopulationDensity,PublicTransportScore,PropertyTax,LocationRating,ElectricityBackup,SecurityRating,Price
7612,5,4,2,24,1,0,0,0,0,10.0,7,2,1.8,64279,3,0.64,3,1,1,32168554
1049,4,5,2,27,1,1,0,1,1,10.7,9,4,6.0,30476,2,0.96,9,0,3,13348439
5546,5,4,4,9,0,0,0,0,0,13.2,4,2,10.0,36634,1,4.13,5,1,2,24294704
4096,2,3,2,48,0,0,0,0,0,13.9,4,2,8.6,50392,1,1.38,4,1,5,14867561
4802,4,4,4,0,1,1,0,0,0,44.8,3,6,3.8,32495,4,3.57,10,0,4,23562618
798,6,3,1,48,0,1,1,1,1,22.2,7,1,9.9,74726,1,2.97,3,0,9,5640301
7491,3,1,1,34,0,0,0,1,0,19.9,0,0,6.8,71029,4,4.19,3,1,9,28562931
4853,6,4,4,53,1,0,1,0,0,2.2,2,7,2.4,64771,7,3.11,4,0,5,25969776
3530,6,5,1,24,0,1,1,1,0,10.7,6,3,6.9,32205,4,0.94,4,0,7,18363257
4248,5,5,2,16,0,1,1,0,0,31.6,6,0,3.5,41172,7,3.99,3,0,10,19323173
5662,2,4,3,27,1,0,0,0,1,18.4,3,5,7.8,37332,3,1.65,6,1,6,24757515
4136,5,5,1,7,1,0,0,0,1,24.6,7,7,7.1,73952,9,2.91,2,0,4,18102003
4750,4,4,4,7,0,1,1,1,1,7.2,4,1,2.4,30516,8,4.47,4,1,7,27525888
7862,6,3,2,40,1,0,1,1,0,34.5,2,6,4.8,37851,7,1.62,10,0,9,37226151
6483,6,3,2,18,0,0,0,0,0,4.9,5,2,4.3,35897,1,2.27,7,1,9,31745938
2217,3,4,2,9,1,1,1,0,1,27.8,2,0,6.3,13046,10,1.96,5,1,9,14112212
3121,6,3,1,37,0,1,1,1,1,14.9,5,4,4.1,56950,7,4.35,10,1,6,24353198
957,5,1,2,53,1,0,0,1,1,16.1,4,3,9.3,29586,2,3.41,9,0,8,11846716
3454,6,4,3,53,1,1,0,1,1,15.2,5,8,8.3,15524,7,3.03,10,0,1,23227727
4554,2,4,1,9,1,0,0,1,1,24.0,5,3,1.3,36454,7,4.38,9,1,1,26232529
2689,5,4,1,33,1,0,1,1,1,46.9,3,8,3.1,28327,1,2.61,9,0,4,17683956
1031,2,3,2,44,0,1,0,1,0,16.6,9,2,5.9,59069,1,1.97,5,0,9,7812036
2624,6,1,4,60,1,0,0,1,0,35.5,9,3,8.6,30546,8,1.51,9,1,9,16631538
5190,6,2,4,14,1,0,0,0,0,29.5,4,2,5.3,31104,6,2.73,7,0,8,24274964
1039,3,4,4,11,0,0,0,0,0,3.3,6,5,7.7,36185,3,2.24,1,1,10,7640596
3464,6,1,4,53,1,0,1,0,0,47.9,5,7,6.2,57323,9,1.92,10,1,9,19813981
3871,5,5,4,33,1,1,1,1,1,20.4,5,4,8.5,29711,4,3.52,7,0,10,22489780
6017,4,3,4,36,0,0,1,0,0,19.3,6,1,2.6,56560,1,0.8,6,0,1,26339404
2171,4,2,4,26,0,0,1,1,0,40.8,1,7,1.0,34672,8,1.92,3,0,1,8960932
1807,4,3,3,21,1,1,1,0,0,34.0,3,2,2.9,63765,10,0.59,8,0,7,14729028
883,3,1,1,60,0,0,0,0,1,17.0,4,8,1.1,38808,5,4.09,10,0,6,13557234
1860,4,1,4,56,0,0,0,1,1,28.3,8,0,2.6,77439,2,0.99,9,1,5,13471050
1479,6,2,2,18,1,1,1,0,1,7.9,0,5,5.3,61793,6,0.96,9,1,4,17136366
1064,3,3,2,33,0,0,1,1,0,49.3,1,2,1.0,58763,4,4.36,5,0,1,4262875
2106,4,5,1,46,1,0,0,0,1,42.3,6,3,2.7,44005,8,3.02,9,1,10,15563618
534,2,4,3,3,1,1,1,0,0,18.1,9,6,5.4,14878,8,3.62,5,0,2,8824198
3296,4,1,2,9,0,1,1,0,0,44.8,9,2,4.1,48171,7,4.37,9,0,8,18794634
2248,4,3,1,19,1,1,0,1,0,8.5,10,4,1.5,56510,8,3.23,10,0,5,20782490
4993,2,1,3,33,0,0,0,1,0,47.8,9,0,6.9,19888,9,2.88,5,0,3,17658394
6721,5,2,1,12,1,1,1,1,0,16.7,9,1,2.0,22516,2,2.15,3,1,2,28444595
6764,6,1,1,5,0,0,0,0,0,3.7,1,2,1.3,79042,4,2.84,9,1,9,35422110
4239,4,3,4,1,0,1,1,0,0,16.5,4,3,8.9,24555,6,3.31,2,0,5,16714234
2132,1,5,1,57,0,0,0,0,1,40.0,4,6,6.2,72600,6,2.49,6,0,6,9701279
2717,2,3,4,23,0,1,0,0,0,37.1,5,6,4.7,56418,4,3.77,8,0,5,13598887
7349,1,3,1,58,0,0,0,0,0,12.8,1,7,5.8,54497,6,3.82,3,1,10,28370940
4874,5,4,3,37,0,0,1,0,1,2.5,4,8,1.9,41905,10,2.23,2,0,9,26615732
3349,5,2,3,51,0,0,1,1,1,8.6,7,2,6.3,7004,10,4.0,8,0,10,22435842
2678,5,4,4,3,0,1,0,0,0,49.4,9,5,9.0,55536,9,0.98,6,0,2,11225749
4392,6,1,4,11,1,1,1,0,0,13.2,5,7,6.2,13964,6,3.0,8,1,1,25650682
7807,5,3,4,7,0,0,0,1,1,3.5,2,4,9.8,10287,10,1.62,4,0,1,34620111
2269,6,4,2,12,0,1,0,0,0,20.0,7,4,5.6,21894,3,2.58,10,1,1,16686228
1234,1,2,2,52,1,1,0,1,0,34.0,4,6,2.3,14556,7,2.94,5,1,7,7993511
4720,2,3,3,8,0,1,0,1,1,10.5,3,8,3.5,75094,6,3.59,1,1,2,22036559
1621,4,5,1,4,1,1,1,1,1,15.6,10,2,6.2,45453,3,4.3,9,1,1,17588204
6167,2,5,3,30,0,0,1,1,1,7.9,5,0,6.9,5956,7,4.18,7,1,10,31905126
3668,2,2,4,18,1,1,0,0,1,47.3,5,4,3.3,14056,2,3.86,8,0,2,17089893
7909,5,1,2,55,1,1,1,0,1,44.5,2,6,3.1,69353,2,1.86,9,0,6,34948965
7990,4,5,2,1,1,0,1,0,1,5.9,1,3,3.2,57733,7,2.34,4,1,8,37566173
5859,4,1,4,10,1,1,0,0,0,21.5,5,8,3.5,50496,8,3.97,5,1,10,26717057
3269,5,4,1,20,0,1,1,0,1,2.3,10,6,2.7,57852,8,1.09,6,1,6,24238051
623,4,4,4,34,1,1,1,0,0,36.3,4,5,8.2,46501,3,0.59,6,1,2,5633325
1653,3,2,3,51,1,0,1,1,0,20.6,2,0,4.2,5448,10,2.41,4,1,5,10705706
1476,2,2,3,7,0,0,1,1,0,1.2,2,2,6.9,5706,1,3.31,9,1,4,13757596
2995,4,4,2,33,0,1,0,1,0,5.2,0,8,2.6,6070,1,1.05,7,1,2,18640579
913,5,2,4,49,1,1,0,1,1,37.1,3,8,6.4,50378,9,2.63,10,1,8,11972771
2993,5,5,4,0,0,1,1,0,1,43.2,10,2,1.6,27939,7,1.43,2,0,2,15393965
2525,5,2,4,25,1,0,0,1,1,2.2,10,8,5.9,16049,6,0.55,6,1,6,19569544
602,6,5,3,30,1,1,1,0,1,33.6,5,5,9.0,24923,4,4.2,2,1,9,5128090
7198,4,5,2,52,0,0,0,1,0,9.3,10,5,1.8,45116,5,4.21,10,1,9,37475877
659,2,2,2,59,0,0,1,0,0,18.3,0,2,6.4,47650,9,3.42,9,0,7,8460733
1899,5,2,2,13,0,0,0,1,1,49.1,1,1,1.3,36340,4,2.17,10,0,5,13731688
7044,1,1,3,22,1,0,1,0,0,24.0,8,0,8.1,76888,3,1.63,7,1,8,28254300
1032,4,1,4,3,0,0,0,1,1,14.3,6,7,4.4,53345,9,0.55,8,1,10,14807235
6665,1,4,2,60,1,0,1,1,1,42.1,9,4,6.7,2731,1,0.84,10,0,8,30473368
6902,1,1,2,5,1,1,0,1,0,11.2,6,8,2.3,50644,10,2.79,2,1,9,28922467
2410,1,3,4,38,1,0,1,1,0,46.2,5,2,3.2,78766,6,1.44,5,1,7,10917532
4970,1,5,3,57,1,1,1,0,1,18.4,9,2,1.5,54174,1,2.07,2,1,5,22385985
3895,2,4,1,20,1,0,0,0,0,25.6,10,5,6.1,5011,3,1.74,1,1,2,13471259
7195,5,1,2,0,1,0,1,0,0,8.5,3,6,8.9,26428,10,1.45,1,0,8,28716457
2005,2,2,2,9,1,1,1,1,0,43.6,9,3,6.8,61551,9,2.37,2,0,9,7119630
3243,6,3,3,20,0,1,0,1,1,35.9,5,3,5.9,71696,6,2.95,4,1,6,15681815
5918,5,1,4,36,0,0,0,0,1,46.7,6,7,7.7,41540,2,3.25,5,1,8,23266537
5249,5,3,1,32,0,0,0,1,1,10.2,10,8,9.8,67837,7,1.0,5,0,5,25552046
4328,6,1,4,54,1,1,1,1,1,32.6,4,4,4.6,69107,7,2.15,2,1,9,18593427
5503,6,4,3,23,1,0,1,0,1,31.2,5,6,5.1,18438,8,2.82,4,1,2,25788643
5705,3,4,2,40,1,0,1,0,0,14.4,2,5,3.1,22500,1,0.69,4,1,1,24711822
4447,1,3,4,27,0,0,1,1,1,0.9,4,2,2.8,32076,8,4.3,7,0,9,26610480
7006,4,1,1,18,1,1,0,0,0,21.7,10,5,9.8,36422,2,1.09,10,0,5,31871695
2705,2,2,3,0,1,1,0,1,0,36.5,1,4,3.1,12131,7,0.53,3,1,9,11616024
2582,6,2,3,29,1,1,0,1,1,41.3,7,4,4.4,31162,10,2.56,2,0,8,12355849
903,3,4,2,47,1,0,1,0,1,22.4,5,1,4.5,8332,2,2.7,1,1,2,5814967
3307,2,3,2,21,0,1,0,0,1,34.3,7,8,8.2,69055,6,0.64,5,0,7,14107285
3340,5,3,2,28,0,1,0,0,0,28.7,10,5,5.7,14412,7,3.2,10,1,1,20582810
4716,1,3,3,14,1,0,0,0,1,26.2,6,8,5.1,10310,3,2.35,5,1,2,20385457
906,4,2,2,56,1,1,0,1,1,33.7,8,6,5.1,65531,1,3.95,8,0,9,9142629
4640,2,1,4,19,1,1,1,1,0,23.5,5,4,7.5,59398,7,3.4,8,0,10,24114268
7065,5,4,2,20,1,1,1,1,0,13.9,8,6,4.7,9167,4,3.09,4,0,6,32721671
1024,1,2,4,34,1,0,0,0,1,13.2,2,5,8.9,76646,6,0.92,1,1,1,4968314
7936,2,3,2,28,0,0,0,0,1,30.2,6,7,8.9,74638,7,1.16,7,0,2,32006677
5208,3,1,1,42,1,0,1,1,0,37.8,1,4,9.4,20060,9,2.27,6,0,1,18742792
7723,3,3,3,3,0,0,1,0,1,7.9,2,8,1.1,12280,2,3.58,6,1,7,36814103
7960,3,2,2,22,1,1,0,0,1,18.3,4,1,4.3,26411,2,3.23,10,1,1,36700203
6004,1,4,3,56,1,1,1,0,0,33.8,2,2,7.5,9879,6,1.63,6,0,4,23506132
3655,6,1,1,59,1,1,0,0,0,38.3,7,1,9.3,61593,4,2.13,3,1,6,12390447
1002,1,3,4,20,1,1,0,0,1,13.3,6,2,9.4,29363,7,2.13,8,1,8,12375078
6988,3,4,3,57,0,0,0,0,1,11.5,0,0,9.2,7996,6,1.02,10,1,5,32971207
555,3,4,4,42,0,0,1,1,0,7.4,0,6,1.7,35656,7,2.19,2,0,10,8516882
7683,2,2,3,43,0,1,0,1,0,1.0,0,0,9.9,19105,4,4.05,6,1,7,31319897
3598,2,1,3,25,1,1,0,1,1,9.9,5,4,9.1,50520,5,2.04,9,0,9,22139879
6799,6,5,2,16,1,0,0,1,1,4.2,7,1,8.9,4532,6,1.01,9,1,10,37178764
3526,1,3,2,42,1,0,0,0,0,42.0,1,1,7.3,20806,3,0.57,5,0,7,11590085
5153,2,1,2,57,1,0,0,0,1,37.7,8,6,6.7,27759,3,0.73,7,0,6,20590330
4995,4,4,3,45,1,1,1,0,1,6.5,6,5,1.5,29773,4,0.6,7,1,7,29369903
7055,5,4,2,7,1,0,1,1,0,19.1,6,5,1.6,73859,4,1.13,5,1,10,33078432
1754,3,1,4,42,0,0,0,0,0,45.1,8,4,8.7,53053,7,2.57,4,1,5,6144883
4123,4,5,4,38,0,1,1,0,0,21.2,5,0,3.9,62378,2,3.52,7,0,1,21207722
6321,6,2,3,43,1,1,1,0,1,5.3,4,4,5.2,27762,7,1.95,7,0,2,31761154
4213,4,3,3,26,0,0,1,1,1,45.7,9,0,2.5,37492,6,2.91,4,0,10,20080389
2099,3,4,2,27,0,1,0,0,1,33.8,6,7,1.5,39100,3,0.77,7,0,2,13964246
1851,1,4,1,55,1,1,1,1,0,35.7,0,2,9.8,5155,10,3.43,8,0,7,10743534
7638,1,5,4,5,1,0,0,0,0,45.7,1,8,4.0,64890,6,0.56,2,1,8,27548856
3564,3,5,4,48,1,1,1,1,0,31.6,1,3,5.9,61328,3,0.95,9,1,1,19724257
7853,3,1,3,20,1,1,1,0,0,36.5,2,3,8.9,7703,3,1.65,2,0,2,25942842
5774,1,1,2,37,1,1,0,0,0,1.3,1,1,3.1,31241,10,4.21,10,1,7,30676277
3363,5,2,3,37,1,0,0,1,1,0.7,2,7,6.1,46324,6,3.62,1,0,3,16414555
2712,6,2,2,31,1,1,1,1,1,46.3,10,2,6.2,52969,3,1.51,8,0,8,15795360
3919,1,1,2,13,0,1,1,0,1,29.3,1,7,3.6,35245,5,4.37,7,1,3,20481785
7759,4,1,4,20,0,0,0,1,0,38.3,2,8,1.9,55008,6,4.08,8,1,2,32448261
7967,2,1,2,36,1,0,0,1,1,5.9,7,4,7.3,52081,9,4.02,6,0,1,34616487
4935,6,5,1,41,0,1,1,0,0,32.9,0,2,4.3,8209,3,3.93,8,1,8,24509726
2019,1,5,1,12,0,1,0,1,0,13.3,0,2,1.6,1444,5,1.56,5,1,2,12088573
6296,2,5,2,9,1,1,1,1,0,38.2,9,3,2.3,32450,6,3.94,7,0,4,28762602
7360,6,5,2,43,1,1,1,0,0,9.1,1,6,2.1,70336,6,2.36,3,0,7,32097286
3190,4,5,1,55,0,1,1,0,1,45.5,3,4,9.2,25214,9,3.8,4,1,3,11785700
4222,3,4,4,20,0,1,0,1,1,35.5,7,0,9.6,32895,3,1.13,2,1,2,14400584
6845,3,2,1,16,0,1,1,0,1,47.9,5,1,9.4,21655,3,4.2,3,1,5,23277299
7841,4,3,2,4,1,0,1,1,1,10.6,7,0,1.5,32001,10,4.05,1,0,7,34037310
7361,3,1,3,43,1,1,1,0,1,29.7,0,1,5.1,32222,4,4.47,4,0,8,28848238
7582,6,2,3,25,0,1,0,0,0,26.9,10,8,3.7,77140,7,0.93,4,0,3,32146023
5281,1,3,4,38,0,1,0,1,1,48.4,8,1,5.1,34958,2,1.96,3,0,5,18322041
7203,4,3,3,50,1,1,0,1,1,43.0,4,3,6.1,4563,5,0.67,7,1,10,30459274
1128,1,5,3,55,0,0,0,1,1,12.4,5,8,6.0,70160,7,0.99,5,0,6,9169411
1390,6,2,4,9,0,1,0,1,0,4.2,6,3,2.5,8760,9,4.34,6,0,8,15443045
775,4,5,4,36,0,0,1,1,0,8.5,1,2,2.2,1443,10,0.59,10,1,3,14645125
2551,5,3,2,16,0,1,1,1,0,43.2,8,6,6.9,63001,3,2.2,6,1,7,13698948
2092,5,4,2,5,1,0,1,0,1,42.2,6,1,7.8,44307,3,1.41,4,0,3,10245320
7576,1,1,1,18,1,1,0,0,1,15.5,4,3,6.9,54050,7,2.29,1,0,8,28009740
1924,1,2,3,17,1,0,1,1,0,36.8,2,1,1.3,35231,5,2.08,3,0,8,7858836
5130,5,3,3,3,0,0,0,1,1,33.4,7,1,4.6,32342,3,1.17,1,0,4,19445895
2552,3,3,4,14,1,1,0,0,1,35.7,6,8,5.2,41690,8,3.26,1,1,8,11180328
7486,4,1,4,21,1,1,1,1,1,45.8,2,5,6.9,24393,4,1.69,2,1,6,26705557
7933,3,2,2,47,1,0,1,0,1,45.5,9,2,3.6,68438,2,2.24,3,1,5,29167579
5874,5,2,3,12,0,0,0,1,0,46.8,1,0,6.2,15114,4,4.44,9,1,6,25757905
3130,2,5,4,2,0,0,1,1,1,37.9,3,8,2.3,48692,7,3.38,4,0,9,16760694
6659,5,3,1,21,1,1,1,1,1,33.4,10,2,4.1,48346,9,4.42,7,1,3,32121819
2206,1,3,2,16,0,0,0,1,0,30.6,4,0,8.7,52908,3,2.62,3,1,5,6635692
1848,4,2,1,20,0,1,0,1,1,27.6,9,1,6.5,2221,5,2.2,1,0,6,7171840
4955,3,2,3,20,0,1,1,1,0,9.1,8,2,7.5,50256,1,4.41,2,1,1,19711136
2947,2,2,3,13,0,0,0,1,0,6.7,9,5,5.6,56366,3,3.48,4,0,2,15518409
4955,4,2,4,9,1,1,1,0,1,41.9,10,7,6.7,78087,3,4.43,7,0,6,22551655
631,6,5,3,0,0,0,0,0,0,5.8,9,0,3.4,63401,7,1.27,9,1,3,13610011
4054,6,2,2,50,1,1,1,1,0,3.1,8,7,6.9,18906,8,0.52,1,0,6,18931874
3302,4,5,1,26,0,1,0,1,0,33.6,6,6,7.5,41529,4,2.97,5,1,8,16102682
5115,4,3,4,19,1,1,1,0,0,19.0,10,2,7.0,10913,4,3.08,6,1,6,24075351
3835,5,5,4,41,1,1,0,1,0,15.3,2,4,3.3,37356,1,4.47,10,1,5,24047816
6444,2,2,1,52,1,1,1,1,1,31.5,0,8,5.6,24396,7,4.46,7,0,5,28439438
3207,4,1,4,25,1,0,1,1,0,49.8,4,0,1.8,22041,6,2.61,3,1,1,12195925
7293,4,3,3,7,0,0,1,1,0,10.9,7,8,9.8,29199,9,0.97,6,0,6,32841980
2271,6,4,2,46,0,0,0,1,1,18.1,1,5,5.6,61776,5,0.78,1,0,4,10108012
6751,5,5,2,60,0,1,0,0,0,46.6,4,5,1.8,13719,9,4.49,2,1,5,24768387
4373,5,5,4,11,0,1,0,0,1,14.9,10,0,6.7,25420,7,2.29,8,1,2,25687739
6716,2,2,1,52,0,1,1,1,1,33.8,6,5,5.1,2676,6,2.38,3,1,8,27150130
5289,4,3,1,27,0,1,1,1,1,23.2,1,1,5.9,64479,4,3.01,4,1,8,24209811
5681,2,1,1,30,1,1,1,0,1,40.5,4,7,8.5,9569,2,3.61,6,1,9,23262098
7021,4,3,1,6,1,1,0,0,0,33.3,7,8,7.3,63420,5,3.32,1,0,9,24430303
4894,1,3,1,36,1,1,1,1,0,37.2,7,6,2.8,19345,8,1.65,10,1,8,26377482
4852,3,1,1,42,1,0,1,0,0,24.8,7,4,8.5,72825,2,3.57,4,1,9,19285950
2193,4,1,3,9,1,0,0,1,1,24.3,8,3,3.0,33380,10,2.14,7,1,9,17765107
1858,5,5,3,17,1,0,1,1,1,30.7,9,4,5.9,63837,1,3.0,10,0,5,16985723
7350,4,5,4,47,0,1,0,1,0,28.0,7,0,8.2,7896,6,2.8,9,0,2,31175748
1202,3,4,1,39,1,0,1,1,1,38.4,3,8,3.5,51281,3,3.31,10,1,10,13807375
5371,2,3,3,16,1,1,1,1,0,19.1,0,6,4.1,11118,9,1.84,6,0,7,25920223
7753,4,1,1,30,1,1,1,1,1,27.6,9,0,2.9,47439,7,0.97,1,0,8,29751945
4049,1,4,1,3,1,1,0,1,0,15.8,6,1,7.4,14699,4,1.99,5,0,8,18847100
632,2,5,4,37,0,0,0,1,1,17.2,3,2,5.7,11632,5,2.23,4,0,4,6994563
4940,4,3,1,60,0,0,0,0,1,33.1,10,5,8.5,29834,1,1.54,5,0,9,19845340
2943,4,3,1,58,0,0,1,0,1,48.5,8,0,5.3,52842,5,2.03,8,1,6,15445939
3484,5,1,3,5,0,1,1,1,0,12.9,8,3,6.3,30404,3,0.83,10,0,5,23236336
2918,4,4,4,10,0,0,1,1,1,23.8,0,1,4.8,28687,3,3.11,1,1,10,14925278
6893,5,5,3,4,0,0,1,1,0,16.7,4,6,6.5,77197,1,2.9,3,1,8,30354805
2056,3,1,3,11,0,1,1,0,1,27.3,5,6,7.4,23629,10,3.23,6,0,6,12460753
6403,4,2,4,3,0,0,0,0,0,42.7,1,2,4.5,65948,6,3.24,6,1,10,26467855
4028,3,2,4,43,1,0,1,0,0,44.0,3,7,1.3,64991,7,3.22,10,1,2,21693201
1374,2,1,2,42,1,1,1,1,0,5.5,10,5,7.1,3601,4,1.36,7,1,7,12785478
2187,5,1,4,1,0,0,1,0,0,29.4,10,1,2.6,37207,4,3.7,3,1,7,12453193
5700,5,4,4,34,0,0,1,0,1,23.4,5,1,1.9,34524,3,3.42,9,0,7,30130095
5522,6,5,2,49,0,0,1,1,0,24.4,4,6,3.5,3010,9,4.15,5,0,7,26639995
4044,5,4,3,50,0,1,1,1,1,23.9,9,3,2.0,12788,7,1.99,9,1,1,25927606
2292,3,5,4,12,0,1,0,1,0,7.1,0,8,6.7,49683,7,2.6,8,0,6,17531945
580,6,5,3,13,1,1,0,1,1,22.6,2,2,9.2,51073,6,0.93,4,1,8,8706774
6700,3,1,4,4,1,0,1,1,1,13.9,3,3,3.2,9702,4,1.83,2,1,10,30776034
2470,5,3,4,57,0,1,0,1,0,17.4,1,2,3.4,76324,8,2.47,1,0,5,10313431
6449,1,3,1,28,0,1,1,1,1,7.7,2,3,7.6,74355,3,3.68,9,1,8,31680653
4443,1,2,1,18,1,0,1,0,0,31.3,3,7,5.2,55973,2,1.59,7,1,10,21406764
6037,4,5,1,3,0,1,1,1,0,26.0,3,8,1.2,70936,6,1.89,5,1,7,29063491
5761,1,4,2,14,0,0,1,0,1,44.8,10,0,4.8,76225,10,2.79,7,0,6,25409121
7568,3,5,4,5,1,0,0,0,1,10.6,7,7,6.0,53960,8,0.87,7,1,10,38032894
4016,3,1,2,59,1,1,1,1,0,34.9,1,2,6.3,4666,1,3.7,3,1,2,13260065
3745,2,4,1,35,1,0,0,0,1,3.8,10,7,6.4,3096,3,0.63,6,0,10,22369420
1765,2,3,3,23,0,1,0,1,0,1.7,9,2,5.2,45531,5,1.84,7,1,3,14245583
3889,6,1,1,58,1,0,1,1,0,38.2,2,5,3.0,57179,8,3.38,4,1,4,16896617
7806,2,4,3,11,0,1,0,0,1,9.9,0,1,2.2,7936,3,3.56,10,1,7,38949436
2346,4,3,4,6,1,0,0,0,1,25.0,3,6,3.4,78958,4,1.96,7,1,2,16858247
4326,4,4,2,10,0,0,0,1,0,27.3,1,6,1.9,78678,10,2.59,7,0,6,23224862
6518,4,3,3,19,1,0,1,1,0,3.1,5,5,6.4,25581,9,1.78,5,1,3,31009792
7497,5,5,2,48,0,1,0,1,0,23.2,3,3,4.8,68767,7,3.71,9,0,10,34213985
6541,1,2,2,51,1,1,1,0,0,41.7,1,0,6.8,76139,1,3.21,1,0,8,18404822
2181,1,2,1,47,0,0,1,0,0,42.3,10,1,5.9,8015,8,2.4,8,0,8,11576625
1096,1,3,4,9,0,1,1,1,1,27.6,9,7,3.0,51024,5,2.22,2,0,9,9546909
3705,3,3,4,60,1,0,0,1,0,21.0,0,8,3.0,24020,9,3.26,1,1,8,14851669
7523,6,4,4,5,1,1,1,1,0,44.5,7,1,4.9,27874,7,1.79,9,0,9,34675529
1060,4,5,3,15,0,0,0,1,0,28.9,2,7,8.4,60548,8,3.13,1,1,6,4570902
6358,4,2,4,53,0,1,0,1,0,34.7,1,5,8.5,37062,8,2.95,5,0,10,24356889
2603,4,1,4,27,1,0,0,1,0,32.2,6,2,5.1,73249,3,3.3,9,1,10,17261664
2975,5,3,1,42,1,1,1,0,1,15.8,8,6,2.6,61231,8,1.94,1,1,3,16722259
1141,6,4,2,35,0,0,1,1,1,25.2,3,0,1.2,23580,2,2.73,9,0,3,14161191
6143,5,5,1,2,0,1,1,1,0,8.2,4,1,4.6,22710,4,3.84,8,1,10,32973012
5746,2,5,4,19,0,0,0,0,0,9.9,3,1,7.0,49997,1,2.66,5,0,3,24625085
4036,4,1,2,3,1,1,0,0,1,18.0,3,3,2.4,49449,2,1.05,5,0,9,21330080
7716,3,4,3,13,0,0,1,0,1,32.6,2,8,7.8,49901,3,1.33,8,0,2,33935712
1883,1,1,2,13,1,1,0,1,1,2.7,10,7,2.2,39354,6,3.97,5,1,9,15899029
3267,3,2,2,2,1,0,0,0,0,33.2,10,5,3.3,2948,4,0.81,1,0,7,11461537
3692,1,5,2,41,1,1,1,1,0,40.1,2,8,1.2,40507,8,3.08,7,0,6,18242651
2501,6,3,4,7,1,0,1,1,0,27.8,2,4,4.2,2919,9,3.6,9,0,8,19055368
6176,2,1,2,39,1,0,1,1,1,4.8,8,7,5.5,4023,6,0.63,3,1,9,28855719
7735,5,3,1,59,0,1,1,0,1,7.7,5,8,9.1,65084,2,3.0,2,1,5,30283158
1819,5,1,4,56,1,0,0,1,1,40.5,2,8,2.4,21291,1,3.32,5,0,4,10314097
902,4,1,3,53,0,0,1,0,1,18.6,0,5,1.4,10353,7,0.82,1,1,4,5559393
4584,1,3,3,53,0,1,1,1,0,40.9,9,1,7.6,26548,8,3.0,5,1,8,18617571
3560,5,4,3,4,1,1,0,1,1,23.1,1,7,3.4,69122,8,3.35,10,0,9,24422174
5471,5,4,4,49,1,0,0,0,1,20.7,8,4,3.6,47602,9,3.25,10,1,9,31520131
1955,1,2,2,10,1,1,1,0,0,35.2,4,4,8.6,20675,3,3.04,8,0,3,10602558
1921,3,5,2,17,0,1,0,0,1,32.5,0,3,5.2,70426,6,3.68,8,0,2,12725465
7930,6,1,2,60,0,1,0,0,1,26.3,6,5,4.7,11432,1,2.4,4,1,3,30283998
5111,1,1,3,40,0,1,1,1,1,48.5,4,5,1.3,14603,6,0.53,4,0,6,19610658
6423,1,2,1,28,0,1,0,1,1,8.5,6,3,4.2,72253,7,4.01,6,0,10,29406649
927,4,5,3,29,0,1,1,0,0,12.6,5,2,2.3,70824,1,3.22,9,1,8,14496134
2336,4,1,3,7,0,1,1,0,0,0.6,8,1,6.0,43356,7,3.04,5,1,5,16952119
3930,1,3,2,38,1,0,0,1,0,37.8,9,0,5.1,46044,9,3.5,1,0,10,13191806
581,2,3,1,24,1,1,0,1,1,44.0,3,3,6.2,52311,9,3.12,2,1,2,2879575
5715,1,4,2,59,0,0,0,0,1,4.8,6,1,8.2,71333,2,2.1,3,1,4,21713352
1784,5,2,2,54,1,0,1,1,0,43.8,6,8,2.3,10606,9,3.43,8,0,7,13455714
1054,1,2,3,58,0,1,0,1,0,34.7,4,7,3.4,76857,8,1.87,3,1,2,4194368
1863,1,2,2,35,0,1,1,1,1,43.1,8,8,4.5,13365,5,0.79,6,0,3,9603875
4858,1,2,4,19,0,1,0,1,1,31.0,3,6,5.3,16330,4,1.55,4,1,4,19100113
2929,6,5,3,57,1,0,1,1,0,32.8,3,7,6.0,67772,4,3.05,9,0,9,18408972
6724,1,2,1,47,0,1,0,0,0,19.9,1,5,4.7,54593,6,1.91,2,1,3,23963584
6521,2,3,2,41,0,0,1,0,1,7.6,2,8,1.4,61612,2,1.02,6,1,6,30657792
848,4,3,1,53,1,1,1,1,1,9.4,0,4,4.7,77636,4,3.48,9,1,6,13663304
715,2,1,2,39,0,1,1,0,0,40.1,10,2,4.6,55264,7,2.59,5,1,6,4177644
6080,2,4,3,28,1,1,0,0,1,33.4,8,4,6.1,8533,7,2.53,7,0,7,26574375
4144,2,4,2,35,0,1,0,0,1,2.8,7,3,9.2,19389,9,2.4,3,0,10,20209393
7614,6,1,4,27,0,0,0,0,1,21.4,5,5,8.4,75775,2,3.28,7,0,10,33740775
7106,1,1,4,20,1,1,1,1,1,47.5,7,8,4.1,55631,2,1.7,3,0,4,25694386
2842,5,4,3,40,1,1,1,1,0,23.9,10,5,7.1,24952,10,4.45,4,0,4,14962695
4751,2,2,3,37,1,1,0,1,1,16.7,10,0,7.3,35152,9,1.57,3,1,8,20639436
7666,1,4,1,33,1,0,0,1,0,10.2,9,5,1.5,62890,2,1.07,2,1,5,30510686
